Date,StockPrice,Trading days,,,,,,,,,,,,,
27/05/2015,566.48,1589,,,,,,,,,,,,,
28/05/2015,572.97,1590,,,,,,,,,,,,,
29/05/2015,569.56,1591,,,,,,,,,,,,,
01/06/2015,574.98,1592,,,,,,,,,,,,,
02/06/2015,570.31,1593,,,,,,,,,,,,,
03/06/2015,567.90,1594,,,,,,,,,,,,,
04/06/2015,568.99,1595,,,,,,,,,,,,,
05/06/2015,578.07,1596,,,,,,,,,,,,,
08/06/2015,579.83,1597,,,,,,,,,,,,,
09/06/2015,574.47,1598,,,,,,,,,,,,,
10/06/2015,574.10,1599,,,,,,,,,,,,,
11/06/2015,581.05,1600,,,,,,,,,,,,,
12/06/2015,582.73,1601,,,,,,,,,,,,,
15/06/2015,586.48,1602,,,,,,,,,,,,,
16/06/2015,580.35,1603,,,,,,,,,,,,,
17/06/2015,578.87,1604,,,,,,,,,,,,,
18/06/2015,580.35,1605,,,,,,,,,,,,,
19/06/2015,584.70,1606,,,,,,,,,,,,,
22/06/2015,594.08,1607,,,,,,,,,,,,,
23/06/2015,593.07,1608,,,,,,,,,,,,,
24/06/2015,590.02,1609,,,,,,,,,,,,,
25/06/2015,587.99,1610,,,,,,,,,,,,,
26/06/2015,581.75,1611,,,,,,,,,,,,,
29/06/2015,591.75,1612,,,,,,,,,,,,,
30/06/2015,593.05,1613,,,,,,,,,,,,,
01/07/2015,591.50,1614,,,,,,,,,,,,,
02/07/2015,605.70,1615,,,,,,,,,,,,,
03/07/2015,616.43,1616,,,,,,,,,,,,,
06/07/2015,625.22,1617,,,,,,,,,,,,,
07/07/2015,630.27,1618,,,,,,,,,,,,,
08/07/2015,623.17,1619,,,,,,,,,,,,,
09/07/2015,622.10,1620,,,,,,,,,,,,,
10/07/2015,627.28,1621,,,,,,,,,,,,,
13/07/2015,634.06,1622,,,,,,,,,,,,,
14/07/2015,638.69,1623,,,,,,,,,,,,,
15/07/2015,630.89,1624,,,,,,,,,,,,,
16/07/2015,626.90,1625,,,,,,,,,,,,,
17/07/2015,628.63,1626,,,,,,,,,,,,,
20/07/2015,620.54,1627,,,,,,,,,,,,,
21/07/2015,616.61,1628,,,,,,,,,,,,,
22/07/2015,629.85,1629,,,,,,,,,,,,,
23/07/2015,632.01,1630,,,,,,,,,,,,,
24/07/2015,631.26,1631,,,,,,,,,,,,,
27/07/2015,635.46,1632,,,,,,,,,,,,,
28/07/2015,631.47,1633,,,,,,,,,,,,,
29/07/2015,624.70,1634,,,,,,,,,,,,,
30/07/2015,626.57,1635,,,,,,,,,,,,,
31/07/2015,621.06,1636,,,,,,,,,,,,,
03/08/2015,609.47,1637,,,,,,,,,,,,,
04/08/2015,600.76,1638,,,,,,,,,,,,,
05/08/2015,607.08,1639,,,,,,,,,,,,,
06/08/2015,601.04,1640,,,,,,,,,,,,,
07/08/2015,603.76,1641,,,,,,,,,,,,,
10/08/2015,614.53,1642,,,,,,,,,,,,,
11/08/2015,613.05,1643,,,,,,,,,,,,,
12/08/2015,604.24,1644,,,,,,,,,,,,,
13/08/2015,594.26,1645,,,,,,,,,,,,,
14/08/2015,589.03,1646,,,,,,,,,,,,,
17/08/2015,573.15,1647,,,,,,,,,,,,,
18/08/2015,580.22,1648,,,,,,,,,,,,,
19/08/2015,577.82,1649,,,,,,,,,,,,,
20/08/2015,566.69,1650,,,,,,,,,,,,,
21/08/2015,556.30,1651,,,,,,,,,,,,,
24/08/2015,526.93,1652,,,,,,,,,,,,,
25/08/2015,529.98,1653,,,,,,,,,,,,,
26/08/2015,545.89,1654,,,,,,,,,,,,,
27/08/2015,555.81,1655,,,,,,,,,,,,,
28/08/2015,570.87,1656,,,,,,,,,,,,,
31/08/2015,564.75,1657,,,,,,,,,,,,,
01/09/2015,562.31,1658,,,,,,,,,,,,,
03/09/2015,554.30,1659,,,,,,,,,,,,,
04/09/2015,556.81,1660,,,,,,,,,,,,,
07/09/2015,554.93,1661,,,,,,,,,,,,,
08/09/2015,566.72,1662,,,,,,,,,,,,,
09/09/2015,572.34,1663,,,,,,,,,,,,,
10/09/2015,572.07,1664,,,,,,,,,,,,,
11/09/2015,566.74,1665,,,,,,,,,,,,,
14/09/2015,562.17,1666,,,,,,,,,,,,,
15/09/2015,563.27,1667,,,,,,,,,,,,,
16/09/2015,564.13,1668,,,,,,,,,,,,,
17/09/2015,562.48,1669,,,,,,,,,,,,,
18/09/2015,566.25,1670,,,,,,,,,,,,,
21/09/2015,572.12,1671,,,,,,,,,,,,,
22/09/2015,573.20,1672,,,,,,,,,,,,,
23/09/2015,572.72,1673,,,,,,,,,,,,,
24/09/2015,570.25,1674,,,,,,,,,,,,,
25/09/2015,570.38,1675,,,,,,,,,,,,,
28/09/2015,564.88,1676,,,,,,,,,,,,,
29/09/2015,561.19,1677,,,,,,,,,,,,,
30/09/2015,562.64,1678,,,,,,,,,,,,,
01/10/2015,563.54,1679,,,,,,,,,,,,,
02/10/2015,562.31,1680,,,,,,,,,,,,,
05/10/2015,570.00,1681,,,,,,,,,,,,,
06/10/2015,581.29,1682,,,,,,,,,,,,,
07/10/2015,579.57,1683,,,,,,,,,,,,,
08/10/2015,586.78,1684,,,,,,,,,,,,,
09/10/2015,588.02,1685,,,,,,,,,,,,,
12/10/2015,592.10,1686,,,,,,,,,,,,,
13/10/2015,590.84,1687,,,,,,,,,,,,,
14/10/2015,589.98,1688,,,,,,,,,,,,,
15/10/2015,592.40,1689,,,,,,,,,,,,,
16/10/2015,593.02,1690,,,,,,,,,,,,,
19/10/2015,594.61,1691,,,,,,,,,,,,,
20/10/2015,590.45,1692,,,,,,,,,,,,,
21/10/2015,590.24,1693,,,,,,,,,,,,,
22/10/2015,595.08,1694,,,,,,,,,,,,,
23/10/2015,601.74,1695,,,,,,,,,,,,,
26/10/2015,598.61,1696,,,,,,,,,,,,,
27/10/2015,598.44,1697,,,,,,,,,,,,,
28/10/2015,596.24,1698,,,,,,,,,,,,,
29/10/2015,605.20,1699,,,,,,,,,,,,,
30/10/2015,607.37,1700,,,,,,,,,,,,,
02/11/2015,602.76,1701,,,,,,,,,,,,,
03/11/2015,611.71,1702,,,,,,,,,,,,,
04/11/2015,610.60,1703,,,,,,,,,,,,,
05/11/2015,615.18,1704,,,,,,,,,,,,,
06/11/2015,612.36,1705,,,,,,,,,,,,,
09/11/2015,610.66,1706,,,,,,,,,,,,,
10/11/2015,605.27,1707,,,,,,,,,,,,,
11/11/2015,603.53,1708,,,,,,,,,,,,,
12/11/2015,605.58,1709,,,,,,,,,,,,,
13/11/2015,611.27,1710,,,,,,,,,,,,,
16/11/2015,609.21,1711,,,,,,,,,,,,,
17/11/2015,605.05,1712,,,,,,,,,,,,,
18/11/2015,603.34,1713,,,,,,,,,,,,,
19/11/2015,601.90,1714,,,,,,,,,,,,,
20/11/2015,604.46,1715,,,,,,,,,,,,,
23/11/2015,599.99,1716,,,,,,,,,,,,,
24/11/2015,593.83,1717,,,,,,,,,,,,,
25/11/2015,595.70,1718,,,,,,,,,,,,,
26/11/2015,590.40,1719,,,,,,,,,,,,,
27/11/2015,582.86,1720,,,,,,,,,,,,,
30/11/2015,573.20,1721,,,,,,,,,,,,,
01/12/2015,570.41,1722,,,,,,,,,,,,,
02/12/2015,574.42,1723,,,,,,,,,,,,,
03/12/2015,574.38,1724,,,,,,,,,,,,,
04/12/2015,571.62,1725,,,,,,,,,,,,,
07/12/2015,563.62,1726,,,,,,,,,,,,,
08/12/2015,574.15,1727,,,,,,,,,,,,,
09/12/2015,565.20,1728,,,,,,,,,,,,,
10/12/2015,561.04,1729,,,,,,,,,,,,,
11/12/2015,563.43,1730,,,,,,,,,,,,,
14/12/2015,562.22,1731,,,,,,,,,,,,,
15/12/2015,568.00,1732,,,,,,,,,,,,,
16/12/2015,572.55,1733,,,,,,,,,,,,,
17/12/2015,577.11,1734,,,,,,,,,,,,,
18/12/2015,568.18,1735,,,,,,,,,,,,,
21/12/2015,566.90,1736,,,,,,,,,,,,,
22/12/2015,566.35,1737,,,,,,,,,,,,,
23/12/2015,564.27,1738,,,,,,,,,,,,,
24/12/2015,566.17,1739,,,,,,,,,,,,,
25/12/2015,567.67,1740,,,,,,,,,,,,,
28/12/2015,569.90,1741,,,,,,,,,,,,,
29/12/2015,576.29,1742,,,,,,,,,,,,,
30/12/2015,579.45,1743,,,,,,,,,,,,,
31/12/2015,579.03,1744,,,,,,,,,,,,,
04/01/2016,574.41,1745,,,,,,,,,,,,,
05/01/2016,569.94,1746,,,,,,,,,,,,,
06/01/2016,574.57,1747,,,,,,,,,,,,,
07/01/2016,565.36,1748,,,,,,,,,,,,,
08/01/2016,560.05,1749,,,,,,,,,,,,,
11/01/2016,557.87,1750,,,,,,,,,,,,,
12/01/2016,564.26,1751,,,,,,,,,,,,,
13/01/2016,560.37,1752,,,,,,,,,,,,,
14/01/2016,553.03,1753,,,,,,,,,,,,,
15/01/2016,543.04,1754,,,,,,,,,,,,,
18/01/2016,526.37,1755,,,,,,,,,,,,,
19/01/2016,535.77,1756,,,,,,,,,,,,,
20/01/2016,529.44,1757,,,,,,,,,,,,,
21/01/2016,521.88,1758,,,,,,,,,,,,,
22/01/2016,522.24,1759,,,,,,,,,,,,,
25/01/2016,542.35,1760,,,,,,,,,,,,,
26/01/2016,537.73,1761,,,,,,,,,,,,,
27/01/2016,542.69,1762,,,,,,,,,,,,,
28/01/2016,539.47,1763,,,,,,,,,,,,,
29/01/2016,545.25,1764,,,,,,,,,,,,,
01/02/2016,540.56,1765,,,,,,,,,,,,,
02/02/2016,536.45,1766,,,,,,,,,,,,,
03/02/2016,539.07,1767,,,,,,,,,,,,,
04/02/2016,542.15,1768,,,,,,,,,,,,,
05/02/2016,544.75,1769,,,,,,,,,,,,,
15/02/2016,543.79,1770,,,,,,,,,,,,,
16/02/2016,548.05,1771,,,,,,,,,,,,,
17/02/2016,547.05,1772,,,,,,,,,,,,,
18/02/2016,552.49,1773,,,,,,,,,,,,,
19/02/2016,554.03,1774,,,,,,,,,,,,,
22/02/2016,560.71,1775,,,,,,,,,,,,,
23/02/2016,561.28,1776,,,,,,,,,,,,,
24/02/2016,568.04,1777,,,,,,,,,,,,,
25/02/2016,562.82,1778,,,,,,,,,,,,,
26/02/2016,566.11,1779,,,,,,,,,,,,,
29/02/2016,559.37,1780,,,,,,,,,,,,,
01/03/2016,561.56,1781,,,,,,,,,,,,,
02/03/2016,570.18,1782,,,,,,,,,,,,,
03/03/2016,570.39,1783,,,,,,,,,,,,,
04/03/2016,573.65,1784,,,,,,,,,,,,,
07/03/2016,576.20,1785,,,,,,,,,,,,,
08/03/2016,574.71,1786,,,,,,,,,,,,,
09/03/2016,571.71,1787,,,,,,,,,,,,,
10/03/2016,575.91,1788,,,,,,,,,,,,,
11/03/2016,577.26,1789,,,,,,,,,,,,,
14/03/2016,577.98,1790,,,,,,,,,,,,,
15/03/2016,574.04,1791,,,,,,,,,,,,,
16/03/2016,577.07,1792,,,,,,,,,,,,,
17/03/2016,579.26,1793,,,,,,,,,,,,,
18/03/2016,575.82,1794,,,,,,,,,,,,,
21/03/2016,572.27,1795,,,,,,,,,,,,,
22/03/2016,570.91,1796,,,,,,,,,,,,,
23/03/2016,574.71,1797,,,,,,,,,,,,,
24/03/2016,570.66,1798,,,,,,,,,,,,,
25/03/2016,572.08,1799,,,,,,,,,,,,,
28/03/2016,575.72,1800,,,,,,,,,,,,,
29/03/2016,568.28,1801,,,,,,,,,,,,,
30/03/2016,569.91,1802,,,,,,,,,,,,,
31/03/2016,561.22,1803,,,,,,,,,,,,,
01/04/2016,558.43,1804,,,,,,,,,,,,,
04/04/2016,555.82,1805,,,,,,,,,,,,,
05/04/2016,560.32,1806,,,,,,,,,,,,,
06/04/2016,567.79,1807,,,,,,,,,,,,,
07/04/2016,571.60,1808,,,,,,,,,,,,,
08/04/2016,572.34,1809,,,,,,,,,,,,,
11/04/2016,579.27,1810,,,,,,,,,,,,,
12/04/2016,579.84,1811,,,,,,,,,,,,,
13/04/2016,578.02,1812,,,,,,,,,,,,,
14/04/2016,579.49,1813,,,,,,,,,,,,,
15/04/2016,579.86,1814,,,,,,,,,,,,,
19/04/2016,568.28,1815,,,,,,,,,,,,,
20/04/2016,568.03,1816,,,,,,,,,,,,,
21/04/2016,575.73,1817,,,,,,,,,,,,,
22/04/2016,592.48,1818,,,,,,,,,,,,,
25/04/2016,591.58,1819,,,,,,,,,,,,,
26/04/2016,598.48,1820,,,,,,,,,,,,,
27/04/2016,593.96,1821,,,,,,,,,,,,,
28/04/2016,591.67,1822,,,,,,,,,,,,,
29/04/2016,598.37,1823,,,,,,,,,,,,,
04/05/2016,599.07,1824,,,,,,,,,,,,,
05/05/2016,601.51,1825,,,,,,,,,,,,,
06/05/2016,606.52,1826,,,,,,,,,,,,,
09/05/2016,603.85,1827,,,,,,,,,,,,,
10/05/2016,605.05,1828,,,,,,,,,,,,,
11/05/2016,614.06,1829,,,,,,,,,,,,,
12/05/2016,612.12,1830,,,,,,,,,,,,,
13/05/2016,610.82,1831,,,,,,,,,,,,,
16/05/2016,615.78,1832,,,,,,,,,,,,,
17/05/2016,624.75,1833,,,,,,,,,,,,,
18/05/2016,622.45,1834,,,,,,,,,,,,,
19/05/2016,619.20,1835,,,,,,,,,,,,,
20/05/2016,614.81,1836,,,,,,,,,,,,,
23/05/2016,611.03,1837,,,,,,,,,,,,,
24/05/2016,611.62,1838,,,,,,,,,,,,,
25/05/2016,611.89,1839,,,,,,,,,,,,,
26/05/2016,604.34,1840,,,,,,,,,,,,,
27/05/2016,608.11,1841,,,,,,,,,,,,,
30/05/2016,614.50,1842,,,,,,,,,,,,,
31/05/2016,618.44,1843,,,,,,,,,,,,,
01/06/2016,619.86,1844,,,,,,,,,,,,,
02/06/2016,623.37,1845,,,,,,,,,,,,,
03/06/2016,621.88,1846,,,,,,,,,,,,,
06/06/2016,620.05,1847,,,,,,,,,,,,,
07/06/2016,624.65,1848,,,,,,,,,,,,,
08/06/2016,627.87,1849,,,,,,,,,,,,,
09/06/2016,631.26,1850,,,,,,,,,,,,,
10/06/2016,629.84,1851,,,,,,,,,,,,,
13/06/2016,623.58,1852,,,,,,,,,,,,,
14/06/2016,625.43,1853,,,,,,,,,,,,,
15/06/2016,627.02,1854,,,,,,,,,,,,,
16/06/2016,625.11,1855,,,,,,,,,,,,,
17/06/2016,619.25,1856,,,,,,,,,,,,,
20/06/2016,626.46,1857,,,,,,,,,,,,,
21/06/2016,628.00,1858,,,,,,,,,,,,,
22/06/2016,626.41,1859,,,,,,,,,,,,,
23/06/2016,632.27,1860,,,,,,,,,,,,,
24/06/2016,620.77,1861,,,,,,,,,,,,,
27/06/2016,621.27,1862,,,,,,,,,,,,,
28/06/2016,622.20,1863,,,,,,,,,,,,,
29/06/2016,630.12,1864,,,,,,,,,,,,,
30/06/2016,632.26,1865,,,,,,,,,,,,,
01/07/2016,640.30,1866,,,,,,,,,,,,,
04/07/2016,647.96,1867,,,,,,,,,,,,,
05/07/2016,650.88,1868,,,,,,,,,,,,,
06/07/2016,649.46,1869,,,,,,,,,,,,,
07/07/2016,661.12,1870,,,,,,,,,,,,,
08/07/2016,658.68,1871,,,,,,,,,,,,,
11/07/2016,652.26,1872,,,,,,,,,,,,,
12/07/2016,658.90,1873,,,,,,,,,,,,,
13/07/2016,675.12,1874,,,,,,,,,,,,,
14/07/2016,666.69,1875,,,,,,,,,,,,,
15/07/2016,664.56,1876,,,,,,,,,,,,,
18/07/2016,673.50,1877,,,,,,,,,,,,,
19/07/2016,667.76,1878,,,,,,,,,,,,,
20/07/2016,660.26,1879,,,,,,,,,,,,,
21/07/2016,659.57,1880,,,,,,,,,,,,,
22/07/2016,649.87,1881,,,,,,,,,,,,,
25/07/2016,649.30,1882,,,,,,,,,,,,,
26/07/2016,648.59,1883,,,,,,,,,,,,,
27/07/2016,656.11,1884,,,,,,,,,,,,,
28/07/2016,657.14,1885,,,,,,,,,,,,,
29/07/2016,652.23,1886,,,,,,,,,,,,,
01/08/2016,648.38,1887,,,,,,,,,,,,,
02/08/2016,636.05,1888,,,,,,,,,,,,,
03/08/2016,631.61,1889,,,,,,,,,,,,,
04/08/2016,631.94,1890,,,,,,,,,,,,,
05/08/2016,627.39,1891,,,,,,,,,,,,,
08/08/2016,629.46,1892,,,,,,,,,,,,,
09/08/2016,637.34,1893,,,,,,,,,,,,,
10/08/2016,648.33,1894,,,,,,,,,,,,,
11/08/2016,660.24,1895,,,,,,,,,,,,,
12/08/2016,655.71,1896,,,,,,,,,,,,,
15/08/2016,659.47,1897,,,,,,,,,,,,,
16/08/2016,658.11,1898,,,,,,,,,,,,,
17/08/2016,660.51,1899,,,,,,,,,,,,,
18/08/2016,660.65,1900,,,,,,,,,,,,,
19/08/2016,662.28,1901,,,,,,,,,,,,,
22/08/2016,657.68,1902,,,,,,,,,,,,,
23/08/2016,659.16,1903,,,,,,,,,,,,,
24/08/2016,660.77,1904,,,,,,,,,,,,,
25/08/2016,658.50,1905,,,,,,,,,,,,,
26/08/2016,667.75,1906,,,,,,,,,,,,,
29/08/2016,669.44,1907,,,,,,,,,,,,,
30/08/2016,672.67,1908,,,,,,,,,,,,,
31/08/2016,674.63,1909,,,,,,,,,,,,,
01/09/2016,669.19,1910,,,,,,,,,,,,,
05/09/2016,664.55,1911,,,,,,,,,,,,,
06/09/2016,663.90,1912,,,,,,,,,,,,,
07/09/2016,661.28,1913,,,,,,,,,,,,,
08/09/2016,666.07,1914,,,,,,,,,,,,,
09/09/2016,666.88,1915,,,,,,,,,,,,,
12/09/2016,659.76,1916,,,,,,,,,,,,,
13/09/2016,659.72,1917,,,,,,,,,,,,,
14/09/2016,656.64,1918,,,,,,,,,,,,,
15/09/2016,656.18,1919,,,,,,,,,,,,,
16/09/2016,651.31,1920,,,,,,,,,,,,,
19/09/2016,657.89,1921,,,,,,,,,,,,,
20/09/2016,663.37,1922,,,,,,,,,,,,,
21/09/2016,668.48,1923,,,,,,,,,,,,,
22/09/2016,671.38,1924,,,,,,,,,,,,,
23/09/2016,674.09,1925,,,,,,,,,,,,,
26/09/2016,677.04,1926,,,,,,,,,,,,,
27/09/2016,684.89,1927,,,,,,,,,,,,,
28/09/2016,686.72,1928,,,,,,,,,,,,,
29/09/2016,688.55,1929,,,,,,,,,,,,,
30/09/2016,685.73,1930,,,,,,,,,,,,,
03/10/2016,683.05,1931,,,,,,,,,,,,,
04/10/2016,684.20,1932,,,,,,,,,,,,,
05/10/2016,687.04,1933,,,,,,,,,,,,,
06/10/2016,687.32,1934,,,,,,,,,,,,,
07/10/2016,683.95,1935,,,,,,,,,,,,,
10/10/2016,674.19,1936,,,,,,,,,,,,,
11/10/2016,682.36,1937,,,,,,,,,,,,,
12/10/2016,682.45,1938,,,,,,,,,,,,,
13/10/2016,685.23,1939,,,,,,,,,,,,,
14/10/2016,687.00,1940,,,,,,,,,,,,,
17/10/2016,680.95,1941,,,,,,,,,,,,,
18/10/2016,682.02,1942,,,,,,,,,,,,,
19/10/2016,688.89,1943,,,,,,,,,,,,,
20/10/2016,686.39,1944,,,,,,,,,,,,,
21/10/2016,684.83,1945,,,,,,,,,,,,,
24/10/2016,678.02,1946,,,,,,,,,,,,,
25/10/2016,676.18,1947,,,,,,,,,,,,,
26/10/2016,673.61,1948,,,,,,,,,,,,,
27/10/2016,676.90,1949,,,,,,,,,,,,,
28/10/2016,682.25,1950,,,,,,,,,,,,,
31/10/2016,675.80,1951,,,,,,,,,,,,,
01/11/2016,676.60,1952,,,,,,,,,,,,,
02/11/2016,671.40,1953,,,,,,,,,,,,,
03/11/2016,667.63,1954,,,,,,,,,,,,,
04/11/2016,666.73,1955,,,,,,,,,,,,,
07/11/2016,674.14,1956,,,,,,,,,,,,,
08/11/2016,676.46,1957,,,,,,,,,,,,,
09/11/2016,670.26,1958,,,,,,,,,,,,,
10/11/2016,678.17,1959,,,,,,,,,,,,,
11/11/2016,679.20,1960,,,,,,,,,,,,,
14/11/2016,673.05,1961,,,,,,,,,,,,,
15/11/2016,674.26,1962,,,,,,,,,,,,,
16/11/2016,674.60,1963,,,,,,,,,,,,,
17/11/2016,674.57,1964,,,,,,,,,,,,,
18/11/2016,673.25,1965,,,,,,,,,,,,,
21/11/2016,674.29,1966,,,,,,,,,,,,,
22/11/2016,681.91,1967,,,,,,,,,,,,,
23/11/2016,683.16,1968,,,,,,,,,,,,,
24/11/2016,678.18,1969,,,,,,,,,,,,,
25/11/2016,675.87,1970,,,,,,,,,,,,,
28/11/2016,665.29,1971,,,,,,,,,,,,,
29/11/2016,658.26,1972,,,,,,,,,,,,,
30/11/2016,665.07,1973,,,,,,,,,,,,,
01/12/2016,666.54,1974,,,,,,,,,,,,,
02/12/2016,665.14,1975,,,,,,,,,,,,,
05/12/2016,660.21,1976,,,,,,,,,,,,,
06/12/2016,651.49,1977,,,,,,,,,,,,,
07/12/2016,653.53,1978,,,,,,,,,,,,,
08/12/2016,658.89,1979,,,,,,,,,,,,,
09/12/2016,663.07,1980,,,,,,,,,,,,,
12/12/2016,659.70,1981,,,,,,,,,,,,,
13/12/2016,654.66,1982,,,,,,,,,,,,,
14/12/2016,665.14,1983,,,,,,,,,,,,,
15/12/2016,665.92,1984,,,,,,,,,,,,,
16/12/2016,675.16,1985,,,,,,,,,,,,,
19/12/2016,674.33,1986,,,,,,,,,,,,,
20/12/2016,662.66,1987,,,,,,,,,,,,,
21/12/2016,666.94,1988,,,,,,,,,,,,,
22/12/2016,664.15,1989,,,,,,,,,,,,,
23/12/2016,664.37,1990,,,,,,,,,,,,,
26/12/2016,662.45,1991,,,,,,,,,,,,,
27/12/2016,663.86,1992,,,,,,,,,,,,,
28/12/2016,663.50,1993,,,,,,,,,,,,,
29/12/2016,664.72,1994,,,,,,,,,,,,,
30/12/2016,664.87,1995,,,,,,,,,,,,,
03/01/2017,672.01,1996,,,,,,,,,,,,,
04/01/2017,674.70,1997,,,,,,,,,,,,,
05/01/2017,675.81,1998,,,,,,,,,,,,,
06/01/2017,679.80,1999,,,,,,,,,,,,,
09/01/2017,682.57,2000,,,,,,,,,,,,,
10/01/2017,681.07,2001,,,,,,,,,,,,,
11/01/2017,687.16,2002,,,,,,,,,,,,,
12/01/2017,686.96,2003,,,,,,,,,,,,,
13/01/2017,685.06,2004,,,,,,,,,,,,,
16/01/2017,677.94,2005,,,,,,,,,,,,,
17/01/2017,684.71,2006,,,,,,,,,,,,,
18/01/2017,683.28,2007,,,,,,,,,,,,,
19/01/2017,682.31,2008,,,,,,,,,,,,,
20/01/2017,686.26,2009,,,,,,,,,,,,,
23/01/2017,687.15,2010,,,,,,,,,,,,,
24/01/2017,691.36,2011,,,,,,,,,,,,,
25/01/2017,697.28,2012,,,,,,,,,,,,,
02/02/2017,703.18,2013,,,,,,,,,,,,,
03/02/2017,700.35,2014,,,,,,,,,,,,,
06/02/2017,700.04,2015,,,,,,,,,,,,,
07/02/2017,701.91,2016,,,,,,,,,,,,,
08/02/2017,702.04,2017,,,,,,,,,,,,,
09/02/2017,700.65,2018,,,,,,,,,,,,,
10/02/2017,703.78,2019,,,,,,,,,,,,,
13/02/2017,705.90,2020,,,,,,,,,,,,,
14/02/2017,706.26,2021,,,,,,,,,,,,,
15/02/2017,711.57,2022,,,,,,,,,,,,,
16/02/2017,709.35,2023,,,,,,,,,,,,,
17/02/2017,707.83,2024,,,,,,,,,,,,,
20/02/2017,710.59,2025,,,,,,,,,,,,,
21/02/2017,716.55,2026,,,,,,,,,,,,,
22/02/2017,717.24,2027,,,,,,,,,,,,,
23/02/2017,716.87,2028,,,,,,,,,,,,,
24/02/2017,714.47,2029,,,,,,,,,,,,,
27/02/2017,717.44,2030,,,,,,,,,,,,,
28/02/2017,710.79,2031,,,,,,,,,,,,,
01/03/2017,709.52,2032,,,,,,,,,,,,,
02/03/2017,707.51,2033,,,,,,,,,,,,,
03/03/2017,712.62,2034,,,,,,,,,,,,,
06/03/2017,716.29,2035,,,,,,,,,,,,,
07/03/2017,716.54,2036,,,,,,,,,,,,,
08/03/2017,716.60,2037,,,,,,,,,,,,,
09/03/2017,715.80,2038,,,,,,,,,,,,,
10/03/2017,712.21,2039,,,,,,,,,,,,,
13/03/2017,710.17,2040,,,,,,,,,,,,,
14/03/2017,714.71,2041,,,,,,,,,,,,,
15/03/2017,713.14,2042,,,,,,,,,,,,,
16/03/2017,714.92,2043,,,,,,,,,,,,,
17/03/2017,710.54,2044,,,,,,,,,,,,,
20/03/2017,715.07,2045,,,,,,,,,,,,,
21/03/2017,716.18,2046,,,,,,,,,,,,,
22/03/2017,712.94,2047,,,,,,,,,,,,,
23/03/2017,719.56,2048,,,,,,,,,,,,,
24/03/2017,722.14,2049,,,,,,,,,,,,,
27/03/2017,723.52,2050,,,,,,,,,,,,,
28/03/2017,719.26,2051,,,,,,,,,,,,,
29/03/2017,720.47,2052,,,,,,,,,,,,,
30/03/2017,723.86,2053,,,,,,,,,,,,,
31/03/2017,722.31,2054,,,,,,,,,,,,,
03/04/2017,722.38,2055,,,,,,,,,,,,,
04/04/2017,724.14,2056,,,,,,,,,,,,,
05/04/2017,723.22,2057,,,,,,,,,,,,,
07/04/2017,727.95,2058,,,,,,,,,,,,,
10/04/2017,729.87,2059,,,,,,,,,,,,,
11/04/2017,731.33,2060,,,,,,,,,,,,,
12/04/2017,725.58,2061,,,,,,,,,,,,,
13/04/2017,724.35,2062,,,,,,,,,,,,,
14/04/2017,718.45,2063,,,,,,,,,,,,,
17/04/2017,710.83,2064,,,,,,,,,,,,,
18/04/2017,714.93,2065,,,,,,,,,,,,,
19/04/2017,716.77,2066,,,,,,,,,,,,,
20/04/2017,712.66,2067,,,,,,,,,,,,,
21/04/2017,712.41,2068,,,,,,,,,,,,,
24/04/2017,709.39,2069,,,,,,,,,,,,,
25/04/2017,707.58,2070,,,,,,,,,,,,,
26/04/2017,710.04,2071,,,,,,,,,,,,,
27/04/2017,716.53,2072,,,,,,,,,,,,,
28/04/2017,717.73,2073,,,,,,,,,,,,,
03/05/2017,719.54,2074,,,,,,,,,,,,,
04/05/2017,722.02,2075,,,,,,,,,,,,,
05/05/2017,720.00,2076,,,,,,,,,,,,,
08/05/2017,718.86,2077,,,,,,,,,,,,,
09/05/2017,722.11,2078,,,,,,,,,,,,,
10/05/2017,724.31,2079,,,,,,,,,,,,,
11/05/2017,724.99,2080,,,,,,,,,,,,,
12/05/2017,725.37,2081,,,,,,,,,,,,,
15/05/2017,725.35,2082,,,,,,,,,,,,,
16/05/2017,725.03,2083,,,,,,,,,,,,,
17/05/2017,727.20,2084,,,,,,,,,,,,,
18/05/2017,726.99,2085,,,,,,,,,,,,,
19/05/2017,733.82,2086,,,,,,,,,,,,,
22/05/2017,744.10,2087,,,,,,,,,,,,,
23/05/2017,740.93,2088,,,,,,,,,,,,,
24/05/2017,742.74,2089,,,,,,,,,,,,,
25/05/2017,741.91,2090,,,,,,,,,,,,,
26/05/2017,743.41,2091,,,,,,,,,,,,,
29/05/2017,746.25,2092,,,,,,,,,,,,,
30/05/2017,738.21,2093,,,,,,,,,,,,,
31/05/2017,737.82,2094,,,,,,,,,,,,,
01/06/2017,741.80,2095,,,,,,,,,,,,,
02/06/2017,738.81,2096,,,,,,,,,,,,,
05/06/2017,743.49,2097,,,,,,,,,,,,,
06/06/2017,751.31,2098,,,,,,,,,,,,,
07/06/2017,753.46,2099,,,,,,,,,,,,,
08/06/2017,750.13,2100,,,,,,,,,,,,,
09/06/2017,749.72,2101,,,,,,,,,,,,,
12/06/2017,751.09,2102,,,,,,,,,,,,,
13/06/2017,756.89,2103,,,,,,,,,,,,,
14/06/2017,760.77,2104,,,,,,,,,,,,,
15/06/2017,760.57,2105,,,,,,,,,,,,,
